source,paper_idx,paper_id,raw_score,calibrated_score,target,abs_error,gt_binary,label,slope,intercept
human_single,151,cVX3VqO8BO,6.0,5.384128175773091,5.5,0.11587182422690923,Accept,1,0.6341412167451227,1.5792808753023553
human_single,151,cVX3VqO8BO,2.0,2.8475633087926004,5.5,2.6524366912073996,Accept,1,0.6341412167451227,1.5792808753023553
human_single,151,cVX3VqO8BO,8.0,6.652410609263336,5.5,1.1524106092633364,Accept,1,0.6341412167451227,1.5792808753023553
human_single,151,cVX3VqO8BO,6.0,5.384128175773091,5.5,0.11587182422690923,Accept,1,0.6341412167451227,1.5792808753023553
human_single,152,nzkObUsajY,2.0,2.8504406588008964,4.0,1.1495593411991036,Reject,0,0.6335179857863547,1.5834046872281868
human_single,152,nzkObUsajY,4.0,4.117476630373606,4.0,0.11747663037360567,Reject,0,0.6335179857863547,1.5834046872281868
human_single,152,nzkObUsajY,6.0,5.384512601946315,4.0,1.384512601946315,Reject,0,0.6335179857863547,1.5834046872281868
human_single,152,nzkObUsajY,4.0,4.117476630373606,4.0,0.11747663037360567,Reject,0,0.6335179857863547,1.5834046872281868
human_single,153,YADyx3ieUX,0.0,1.5961839739115546,1.0,0.5961839739115546,Reject,0,0.6312279795210365,1.5961839739115546
human_single,153,YADyx3ieUX,2.0,2.8586399329536274,1.0,1.8586399329536274,Reject,0,0.6312279795210365,1.5961839739115546
human_single,153,YADyx3ieUX,0.0,1.5961839739115546,1.0,0.5961839739115546,Reject,0,0.6312279795210365,1.5961839739115546
human_single,153,YADyx3ieUX,2.0,2.8586399329536274,1.0,1.8586399329536274,Reject,0,0.6312279795210365,1.5961839739115546
human_single,154,zNH3Sf404X,2.0,2.8560219795007526,1.33,1.5260219795007526,Reject,0,0.631909316937352,1.5922033456260487
human_single,154,zNH3Sf404X,0.0,1.5922033456260487,1.33,0.26220334562604863,Reject,0,0.631909316937352,1.5922033456260487
human_single,154,zNH3Sf404X,2.0,2.8560219795007526,1.33,1.5260219795007526,Reject,0,0.631909316937352,1.5922033456260487
human_single,155,cSpjHOf04S,2.0,2.8474710920633672,5.0,2.1525289079366328,Accept,1,0.6343867673719867,1.5786975573193935
human_single,155,cSpjHOf04S,4.0,4.11624462680734,5.0,0.8837553731926597,Accept,1,0.6343867673719867,1.5786975573193935
human_single,155,cSpjHOf04S,8.0,6.653791696295287,5.0,1.6537916962952872,Accept,1,0.6343867673719867,1.5786975573193935
human_single,155,cSpjHOf04S,6.0,5.385018161551314,5.0,0.3850181615513142,Accept,1,0.6343867673719867,1.5786975573193935
human_single,156,XKLPlnfZzM,6.0,5.38520931589907,3.5,1.8852093158990701,Reject,0,0.6336484423423329,1.5833186618450734
human_single,156,XKLPlnfZzM,4.0,4.117912431214405,3.5,0.6179124312144051,Reject,0,0.6336484423423329,1.5833186618450734
human_single,156,XKLPlnfZzM,2.0,2.850615546529739,3.5,0.6493844534702609,Reject,0,0.6336484423423329,1.5833186618450734
human_single,156,XKLPlnfZzM,2.0,2.850615546529739,3.5,0.6493844534702609,Reject,0,0.6336484423423329,1.5833186618450734
human_single,157,3icvqeC1sA,6.0,5.384447775546011,4.5,0.8844477755460112,Reject,0,0.6337637267989122,1.5818654147525382
human_single,157,3icvqeC1sA,2.0,2.8493928683503627,4.5,1.6506071316496373,Reject,0,0.6337637267989122,1.5818654147525382
human_single,157,3icvqeC1sA,4.0,4.116920321948188,4.5,0.3830796780518124,Reject,0,0.6337637267989122,1.5818654147525382
human_single,157,3icvqeC1sA,6.0,5.384447775546011,4.5,0.8844477755460112,Reject,0,0.6337637267989122,1.5818654147525382
human_single,158,23Ea4fVGiI,2.0,2.857873044277506,0.67,2.1878730442775063,Reject,0,0.631314355272685,1.5952443337321363
human_single,158,23Ea4fVGiI,0.0,1.5952443337321363,0.67,0.9252443337321362,Reject,0,0.631314355272685,1.5952443337321363
human_single,158,23Ea4fVGiI,0.0,1.5952443337321363,0.67,0.9252443337321362,Reject,0,0.631314355272685,1.5952443337321363
human_single,159,jJedqisfOt,6.0,5.383970678210391,5.0,0.38397067821039066,Accept,1,0.6337639613855541,1.5813869098970659
human_single,159,jJedqisfOt,2.0,2.848914832668174,5.0,2.151085167331826,Accept,1,0.6337639613855541,1.5813869098970659
human_single,159,jJedqisfOt,6.0,5.383970678210391,5.0,0.38397067821039066,Accept,1,0.6337639613855541,1.5813869098970659
human_single,159,jJedqisfOt,6.0,5.383970678210391,5.0,0.38397067821039066,Accept,1,0.6337639613855541,1.5813869098970659
human_single,160,vGkXf8nvt9,4.0,4.1170477063399815,4.67,0.5529522936600184,Reject,0,0.6331056546288371,1.5846250878246328
human_single,160,vGkXf8nvt9,6.0,5.383259015597655,4.67,0.7132590155976555,Reject,0,0.6331056546288371,1.5846250878246328
human_single,160,vGkXf8nvt9,4.0,4.1170477063399815,4.67,0.5529522936600184,Reject,0,0.6331056546288371,1.5846250878246328
human_single,161,v4bQPw4aTW,6.0,5.383403506562933,4.5,0.8834035065629333,Reject,0,0.6331423502977302,1.5845494047765516
human_single,161,v4bQPw4aTW,4.0,4.117118805967473,4.5,0.3828811940325272,Reject,0,0.6331423502977302,1.5845494047765516
human_single,161,v4bQPw4aTW,4.0,4.117118805967473,4.5,0.3828811940325272,Reject,0,0.6331423502977302,1.5845494047765516
human_single,161,v4bQPw4aTW,4.0,4.117118805967473,4.5,0.3828811940325272,Reject,0,0.6331423502977302,1.5845494047765516
human_single,162,liDUSnwUVP,0.0,1.5997947844915692,0.0,1.5997947844915692,Reject,0,0.6303755276648783,1.5997947844915692
human_single,162,liDUSnwUVP,0.0,1.5997947844915692,0.0,1.5997947844915692,Reject,0,0.6303755276648783,1.5997947844915692
human_single,162,liDUSnwUVP,0.0,1.5997947844915692,0.0,1.5997947844915692,Reject,0,0.6303755276648783,1.5997947844915692
human_single,163,txiGUfI4yF,6.0,5.380367133080209,7.33,1.9496328669197913,Accept,1,0.632516827387218,1.5852661687569005
human_single,163,txiGUfI4yF,10.0,7.910434442629081,7.33,0.5804344426290813,Accept,1,0.632516827387218,1.5852661687569005
human_single,163,txiGUfI4yF,6.0,5.380367133080209,7.33,1.9496328669197913,Accept,1,0.632516827387218,1.5852661687569005
human_single,164,wSbVv6xaRr,4.0,4.117597638017497,4.0,0.11759763801749656,Reject,0,0.6329016781364646,1.5859909254716384
human_single,164,wSbVv6xaRr,4.0,4.117597638017497,4.0,0.11759763801749656,Reject,0,0.6329016781364646,1.5859909254716384
human_single,164,wSbVv6xaRr,4.0,4.117597638017497,4.0,0.11759763801749656,Reject,0,0.6329016781364646,1.5859909254716384
human_single,165,GiaF5cFIpI,6.0,5.38520931589907,3.5,1.8852093158990701,Reject,0,0.6336484423423329,1.5833186618450734
human_single,165,GiaF5cFIpI,2.0,2.850615546529739,3.5,0.6493844534702609,Reject,0,0.6336484423423329,1.5833186618450734
human_single,165,GiaF5cFIpI,4.0,4.117912431214405,3.5,0.6179124312144051,Reject,0,0.6336484423423329,1.5833186618450734
human_single,165,GiaF5cFIpI,2.0,2.850615546529739,3.5,0.6493844534702609,Reject,0,0.6336484423423329,1.5833186618450734
human_single,166,IFCUMN8Fp1,4.0,4.116920321948188,4.5,0.3830796780518124,Reject,0,0.6337637267989122,1.5818654147525382
human_single,166,IFCUMN8Fp1,6.0,5.384447775546011,4.5,0.8844477755460112,Reject,0,0.6337637267989122,1.5818654147525382
human_single,166,IFCUMN8Fp1,2.0,2.8493928683503627,4.5,1.6506071316496373,Reject,0,0.6337637267989122,1.5818654147525382
human_single,166,IFCUMN8Fp1,6.0,5.384447775546011,4.5,0.8844477755460112,Reject,0,0.6337637267989122,1.5818654147525382
human_single,167,IvG90aRAL0,6.0,5.384581470167917,4.0,1.3845814701679169,Reject,0,0.633513361992002,1.5835012982159042
human_single,167,IvG90aRAL0,4.0,4.117554746183912,4.0,0.11755474618391215,Reject,0,0.633513361992002,1.5835012982159042
human_single,167,IvG90aRAL0,4.0,4.117554746183912,4.0,0.11755474618391215,Reject,0,0.633513361992002,1.5835012982159042
human_single,167,IvG90aRAL0,4.0,4.117554746183912,4.0,0.11755474618391215,Reject,0,0.633513361992002,1.5835012982159042
human_single,167,IvG90aRAL0,2.0,2.8505280221999083,4.0,1.1494719778000917,Reject,0,0.633513361992002,1.5835012982159042
human_single,168,opU91paIvZ,6.0,5.385076148332711,3.33,2.055076148332711,Reject,0,0.6336109812463974,1.583410260854327
human_single,168,opU91paIvZ,2.0,2.8506322233471217,3.33,0.47936777665287833,Reject,0,0.6336109812463974,1.583410260854327
human_single,168,opU91paIvZ,2.0,2.8506322233471217,3.33,0.47936777665287833,Reject,0,0.6336109812463974,1.583410260854327
human_single,169,N8ntZEb4Ap,2.0,2.8548576233561986,2.33,0.5248576233561986,Reject,0,0.6327196076888104,1.5894184079785776
human_single,169,N8ntZEb4Ap,0.0,1.5894184079785776,2.33,0.7405815920214225,Reject,0,0.6327196076888104,1.5894184079785776
human_single,169,N8ntZEb4Ap,2.0,2.8548576233561986,2.33,0.5248576233561986,Reject,0,0.6327196076888104,1.5894184079785776
human_single,169,N8ntZEb4Ap,2.0,2.8548576233561986,2.33,0.5248576233561986,Reject,0,0.6327196076888104,1.5894184079785776
human_single,169,N8ntZEb4Ap,4.0,4.120296838733819,2.33,1.790296838733819,Reject,0,0.6327196076888104,1.5894184079785776
human_single,169,N8ntZEb4Ap,4.0,4.120296838733819,2.33,1.790296838733819,Reject,0,0.6327196076888104,1.5894184079785776
human_single,170,r5jxDjYeO4,4.0,4.117118805967473,4.5,0.3828811940325272,Reject,0,0.6331423502977302,1.5845494047765516
human_single,170,r5jxDjYeO4,4.0,4.117118805967473,4.5,0.3828811940325272,Reject,0,0.6331423502977302,1.5845494047765516
human_single,170,r5jxDjYeO4,4.0,4.117118805967473,4.5,0.3828811940325272,Reject,0,0.6331423502977302,1.5845494047765516
human_single,170,r5jxDjYeO4,6.0,5.383403506562933,4.5,0.8834035065629333,Reject,0,0.6331423502977302,1.5845494047765516
human_single,171,OJupg4mDjS,4.0,4.1147179433122885,7.0,2.8852820566877115,Accept,1,0.6331722394978365,1.5820289853209426
human_single,171,OJupg4mDjS,8.0,6.6474069013036345,7.0,0.35259309869636546,Accept,1,0.6331722394978365,1.5820289853209426
human_single,171,OJupg4mDjS,6.0,5.381062422307962,7.0,1.618937577692038,Accept,1,0.6331722394978365,1.5820289853209426
human_single,171,OJupg4mDjS,10.0,7.913751380299308,7.0,0.913751380299308,Accept,1,0.6331722394978365,1.5820289853209426
human_single,172,dwgtYTuSaS,4.0,4.118628356686891,3.0,1.1186283566868909,Reject,0,0.6329114936336994,1.5869823821520932
human_single,172,dwgtYTuSaS,2.0,2.852805369419492,3.0,0.14719463058050808,Reject,0,0.6329114936336994,1.5869823821520932
human_single,172,dwgtYTuSaS,2.0,2.852805369419492,3.0,0.14719463058050808,Reject,0,0.6329114936336994,1.5869823821520932
human_single,172,dwgtYTuSaS,4.0,4.118628356686891,3.0,1.1186283566868909,Reject,0,0.6329114936336994,1.5869823821520932
human_single,173,5SQo2E9Ujj,0.0,1.609330096195759,0.0,1.609330096195759,Reject,0,0.6286569781053436,1.609330096195759
human_single,173,5SQo2E9Ujj,0.0,1.609330096195759,0.0,1.609330096195759,Reject,0,0.6286569781053436,1.609330096195759
human_single,173,5SQo2E9Ujj,0.0,1.609330096195759,0.0,1.609330096195759,Reject,0,0.6286569781053436,1.609330096195759
human_single,173,5SQo2E9Ujj,0.0,1.609330096195759,0.0,1.609330096195759,Reject,0,0.6286569781053436,1.609330096195759
human_single,173,5SQo2E9Ujj,0.0,1.609330096195759,0.0,1.609330096195759,Reject,0,0.6286569781053436,1.609330096195759
human_single,174,c339hUw3cy,6.0,5.385557356626048,4.0,1.3855573566260482,Reject,0,0.6341401339535518,1.5807165529047371
human_single,174,c339hUw3cy,2.0,2.848996820811841,4.0,1.1510031791881592,Reject,0,0.6341401339535518,1.5807165529047371
human_single,174,c339hUw3cy,6.0,5.385557356626048,4.0,1.3855573566260482,Reject,0,0.6341401339535518,1.5807165529047371
human_single,174,c339hUw3cy,2.0,2.848996820811841,4.0,1.1510031791881592,Reject,0,0.6341401339535518,1.5807165529047371
human_single,175,5H8kxW0Efk,6.0,5.384443825190605,4.0,1.3844438251906048,Reject,0,0.6335226034397131,1.583308204552326
human_single,175,5H8kxW0Efk,4.0,4.117398618311178,4.0,0.11739861831117793,Reject,0,0.6335226034397131,1.583308204552326
human_single,175,5H8kxW0Efk,2.0,2.850353411431752,4.0,1.149646588568248,Reject,0,0.6335226034397131,1.583308204552326
human_single,176,SzXDuBN8M1,8.0,6.640080394211665,7.5,0.8599196057883347,Accept,1,0.6313155398940824,1.5895560750590065
human_single,176,SzXDuBN8M1,8.0,6.640080394211665,7.5,0.8599196057883347,Accept,1,0.6313155398940824,1.5895560750590065
human_single,176,SzXDuBN8M1,6.0,5.377449314423501,7.5,2.122550685576499,Accept,1,0.6313155398940824,1.5895560750590065
human_single,176,SzXDuBN8M1,8.0,6.640080394211665,7.5,0.8599196057883347,Accept,1,0.6313155398940824,1.5895560750590065
human_single,177,b6miYNcjag,6.0,5.3843033402916065,4.67,0.7143033402916066,Reject,0,0.6337269873440378,1.5819414162273804
human_single,177,b6miYNcjag,2.0,2.849395390915456,4.67,1.820604609084544,Reject,0,0.6337269873440378,1.5819414162273804
human_single,177,b6miYNcjag,6.0,5.3843033402916065,4.67,0.7143033402916066,Reject,0,0.6337269873440378,1.5819414162273804
human_single,178,bhPaXhWVKG,6.0,5.382590561479582,5.33,0.0525905614795823,Reject,0,0.6329847063792219,1.5846823232042508
human_single,178,bhPaXhWVKG,6.0,5.382590561479582,5.33,0.0525905614795823,Reject,0,0.6329847063792219,1.5846823232042508
human_single,178,bhPaXhWVKG,4.0,4.116621148721139,5.33,1.2133788512788612,Reject,0,0.6329847063792219,1.5846823232042508
human_single,179,OuMNJoKJBQ,4.0,4.117118805967473,4.5,0.3828811940325272,Accept,1,0.6331423502977302,1.5845494047765516
human_single,179,OuMNJoKJBQ,4.0,4.117118805967473,4.5,0.3828811940325272,Accept,1,0.6331423502977302,1.5845494047765516
human_single,179,OuMNJoKJBQ,6.0,5.383403506562933,4.5,0.8834035065629333,Accept,1,0.6331423502977302,1.5845494047765516
human_single,179,OuMNJoKJBQ,4.0,4.117118805967473,4.5,0.3828811940325272,Accept,1,0.6331423502977302,1.5845494047765516
human_single,180,TBsTStMK41,4.0,4.117554746183911,4.0,0.11755474618391126,Reject,0,0.633513361992002,1.5835012982159036
human_single,180,TBsTStMK41,4.0,4.117554746183911,4.0,0.11755474618391126,Reject,0,0.633513361992002,1.5835012982159036
human_single,180,TBsTStMK41,2.0,2.8505280221999074,4.0,1.1494719778000926,Reject,0,0.633513361992002,1.5835012982159036
human_single,180,TBsTStMK41,4.0,4.117554746183911,4.0,0.11755474618391126,Reject,0,0.633513361992002,1.5835012982159036
human_single,180,TBsTStMK41,6.0,5.384581470167916,4.0,1.384581470167916,Reject,0,0.633513361992002,1.5835012982159036
human_single,181,iaoAKDRAJQ,8.0,6.6478280165689405,6.0,0.6478280165689405,Accept,1,0.6330269245252569,1.5836126203668854
human_single,181,iaoAKDRAJQ,4.0,4.115720318467913,6.0,1.884279681532087,Accept,1,0.6330269245252569,1.5836126203668854
human_single,181,iaoAKDRAJQ,6.0,5.381774167518427,6.0,0.6182258324815733,Accept,1,0.6330269245252569,1.5836126203668854
human_single,181,iaoAKDRAJQ,6.0,5.381774167518427,6.0,0.6182258324815733,Accept,1,0.6330269245252569,1.5836126203668854
human_single,182,UESTP6dR1K,6.0,5.380051993961372,6.5,1.1199480060386282,Accept,1,0.6322891565107281,1.5863170548970027
human_single,182,UESTP6dR1K,6.0,5.380051993961372,6.5,1.1199480060386282,Accept,1,0.6322891565107281,1.5863170548970027
human_single,182,UESTP6dR1K,6.0,5.380051993961372,6.5,1.1199480060386282,Accept,1,0.6322891565107281,1.5863170548970027
human_single,182,UESTP6dR1K,8.0,6.644630306982828,6.5,0.14463030698282786,Accept,1,0.6322891565107281,1.5863170548970027
human_single,183,BzqkbJTsbq,4.0,4.118112562044918,3.5,0.6181125620449182,Reject,0,0.6330269834475469,1.5860046282547302
human_single,183,BzqkbJTsbq,2.0,2.852058595149824,3.5,0.6479414048501759,Reject,0,0.6330269834475469,1.5860046282547302
human_single,183,BzqkbJTsbq,4.0,4.118112562044918,3.5,0.6181125620449182,Reject,0,0.6330269834475469,1.5860046282547302
human_single,183,BzqkbJTsbq,4.0,4.118112562044918,3.5,0.6181125620449182,Reject,0,0.6330269834475469,1.5860046282547302
human_single,184,j3htU5i01r,2.0,2.8475501441845577,4.0,1.1524498558154423,Reject,0,0.6347635052867678,1.578023133611022
human_single,184,j3htU5i01r,2.0,2.8475501441845577,4.0,1.1524498558154423,Reject,0,0.6347635052867678,1.578023133611022
human_single,184,j3htU5i01r,8.0,6.6561311759051645,4.0,2.6561311759051645,Reject,0,0.6347635052867678,1.578023133611022
human_single,184,j3htU5i01r,4.0,4.1170771547580935,4.0,0.11707715475809355,Reject,0,0.6347635052867678,1.578023133611022
human_single,185,R8y089OGoo,4.0,4.1166404954292055,5.0,0.8833595045707945,Accept,1,0.6331423770729745,1.584070987137308
human_single,185,R8y089OGoo,4.0,4.1166404954292055,5.0,0.8833595045707945,Accept,1,0.6331423770729745,1.584070987137308
human_single,185,R8y089OGoo,6.0,5.382925249575155,5.0,0.3829252495751554,Accept,1,0.6331423770729745,1.584070987137308
human_single,185,R8y089OGoo,6.0,5.382925249575155,5.0,0.3829252495751554,Accept,1,0.6331423770729745,1.584070987137308
human_single,186,heVn5cNfje,4.0,4.118112562044918,3.5,0.6181125620449182,Reject,0,0.6330269834475469,1.5860046282547302
human_single,186,heVn5cNfje,2.0,2.852058595149824,3.5,0.6479414048501759,Reject,0,0.6330269834475469,1.5860046282547302
human_single,186,heVn5cNfje,4.0,4.118112562044918,3.5,0.6181125620449182,Reject,0,0.6330269834475469,1.5860046282547302
human_single,186,heVn5cNfje,4.0,4.118112562044918,3.5,0.6181125620449182,Reject,0,0.6330269834475469,1.5860046282547302
human_single,187,Q5SSA6IonA,6.0,5.382925249575155,5.0,0.3829252495751554,Reject,0,0.6331423770729745,1.584070987137308
human_single,187,Q5SSA6IonA,4.0,4.1166404954292055,5.0,0.8833595045707945,Reject,0,0.6331423770729745,1.584070987137308
human_single,187,Q5SSA6IonA,4.0,4.1166404954292055,5.0,0.8833595045707945,Reject,0,0.6331423770729745,1.584070987137308
human_single,187,Q5SSA6IonA,6.0,5.382925249575155,5.0,0.3829252495751554,Reject,0,0.6331423770729745,1.584070987137308
human_single,188,05hNleYOcG,2.0,2.85412406129476,2.5,0.35412406129476004,Accept,1,0.6325501093589001,1.5890238425769596
human_single,188,05hNleYOcG,4.0,4.11922428001256,2.5,1.6192242800125598,Accept,1,0.6325501093589001,1.5890238425769596
human_single,188,05hNleYOcG,2.0,2.85412406129476,2.5,0.35412406129476004,Accept,1,0.6325501093589001,1.5890238425769596
human_single,188,05hNleYOcG,2.0,2.85412406129476,2.5,0.35412406129476004,Accept,1,0.6325501093589001,1.5890238425769596
human_single,189,yBFXOZPESZ,4.0,4.117554746183913,4.0,0.11755474618391304,Reject,0,0.633513361992002,1.5835012982159045
human_single,189,yBFXOZPESZ,6.0,5.384581470167917,4.0,1.3845814701679169,Reject,0,0.633513361992002,1.5835012982159045
human_single,189,yBFXOZPESZ,4.0,4.117554746183913,4.0,0.11755474618391304,Reject,0,0.633513361992002,1.5835012982159045
human_single,189,yBFXOZPESZ,2.0,2.8505280221999083,4.0,1.1494719778000917,Reject,0,0.633513361992002,1.5835012982159045
human_single,189,yBFXOZPESZ,4.0,4.117554746183913,4.0,0.11755474618391304,Reject,0,0.633513361992002,1.5835012982159045
human_single,190,1FCZ4f8dAY,10.0,7.913751380299306,7.0,0.9137513802993062,Accept,1,0.6331722394978363,1.582028985320943
human_single,190,1FCZ4f8dAY,4.0,4.1147179433122885,7.0,2.8852820566877115,Accept,1,0.6331722394978363,1.582028985320943
human_single,190,1FCZ4f8dAY,8.0,6.647406901303634,7.0,0.35259309869636635,Accept,1,0.6331722394978363,1.582028985320943
human_single,190,1FCZ4f8dAY,6.0,5.381062422307961,7.0,1.618937577692039,Accept,1,0.6331722394978363,1.582028985320943
human_single,191,QnuJR7qA3z,6.0,5.384447775546011,4.5,0.8844477755460112,Reject,0,0.6337637267989122,1.5818654147525382
human_single,191,QnuJR7qA3z,6.0,5.384447775546011,4.5,0.8844477755460112,Reject,0,0.6337637267989122,1.5818654147525382
human_single,191,QnuJR7qA3z,2.0,2.8493928683503627,4.5,1.6506071316496373,Reject,0,0.6337637267989122,1.5818654147525382
human_single,191,QnuJR7qA3z,4.0,4.116920321948188,4.5,0.3830796780518124,Reject,0,0.6337637267989122,1.5818654147525382
human_single,192,Iq1fNZus2W,2.0,2.852805369419492,3.0,0.14719463058050808,Reject,0,0.6329114936336994,1.5869823821520932
human_single,192,Iq1fNZus2W,2.0,2.852805369419492,3.0,0.14719463058050808,Reject,0,0.6329114936336994,1.5869823821520932
human_single,192,Iq1fNZus2W,4.0,4.118628356686891,3.0,1.1186283566868909,Reject,0,0.6329114936336994,1.5869823821520932
human_single,192,Iq1fNZus2W,4.0,4.118628356686891,3.0,1.1186283566868909,Reject,0,0.6329114936336994,1.5869823821520932
human_single,193,70n4clRSTj,2.0,2.8477209324992527,3.5,0.6522790675007473,Reject,0,0.6348950279466993,1.577930876605854
human_single,193,70n4clRSTj,2.0,2.8477209324992527,3.5,0.6522790675007473,Reject,0,0.6348950279466993,1.577930876605854
human_single,193,70n4clRSTj,8.0,6.657091100179448,3.5,3.157091100179448,Reject,0,0.6348950279466993,1.577930876605854
human_single,193,70n4clRSTj,2.0,2.8477209324992527,3.5,0.6522790675007473,Reject,0,0.6348950279466993,1.577930876605854
human_single,194,6RQsAQEUib,6.0,5.385557356626047,4.0,1.3855573566260473,Reject,0,0.6341401339535517,1.5807165529047371
human_single,194,6RQsAQEUib,2.0,2.8489968208118404,4.0,1.1510031791881596,Reject,0,0.6341401339535517,1.5807165529047371
human_single,194,6RQsAQEUib,2.0,2.8489968208118404,4.0,1.1510031791881596,Reject,0,0.6341401339535517,1.5807165529047371
human_single,194,6RQsAQEUib,6.0,5.385557356626047,4.0,1.3855573566260473,Reject,0,0.6341401339535517,1.5807165529047371
human_single,195,blFpxJ3A08,2.0,2.8586399329536274,1.0,1.8586399329536274,Reject,0,0.6312279795210364,1.5961839739115549
human_single,195,blFpxJ3A08,2.0,2.8586399329536274,1.0,1.8586399329536274,Reject,0,0.6312279795210364,1.5961839739115549
human_single,195,blFpxJ3A08,0.0,1.5961839739115549,1.0,0.5961839739115549,Reject,0,0.6312279795210364,1.5961839739115549
human_single,195,blFpxJ3A08,0.0,1.5961839739115549,1.0,0.5961839739115549,Reject,0,0.6312279795210364,1.5961839739115549
human_single,196,CQ0U1wZYoy,2.0,2.8505280221999083,4.0,1.1494719778000917,Accept,1,0.633513361992002,1.5835012982159042
human_single,196,CQ0U1wZYoy,4.0,4.117554746183912,4.0,0.11755474618391215,Accept,1,0.633513361992002,1.5835012982159042
human_single,196,CQ0U1wZYoy,4.0,4.117554746183912,4.0,0.11755474618391215,Accept,1,0.633513361992002,1.5835012982159042
human_single,196,CQ0U1wZYoy,4.0,4.117554746183912,4.0,0.11755474618391215,Accept,1,0.633513361992002,1.5835012982159042
human_single,196,CQ0U1wZYoy,6.0,5.384581470167917,4.0,1.3845814701679169,Accept,1,0.633513361992002,1.5835012982159042
human_single,197,9X2NfyZpR2,2.0,2.852805369419492,3.0,0.14719463058050808,Reject,0,0.6329114936336994,1.5869823821520932
human_single,197,9X2NfyZpR2,4.0,4.118628356686891,3.0,1.1186283566868909,Reject,0,0.6329114936336994,1.5869823821520932
human_single,197,9X2NfyZpR2,2.0,2.852805369419492,3.0,0.14719463058050808,Reject,0,0.6329114936336994,1.5869823821520932
human_single,197,9X2NfyZpR2,4.0,4.118628356686891,3.0,1.1186283566868909,Reject,0,0.6329114936336994,1.5869823821520932
human_single,198,jLO4pSi5Pt,4.0,4.1166404954292055,5.0,0.8833595045707945,Accept,1,0.6331423770729745,1.584070987137308
human_single,198,jLO4pSi5Pt,6.0,5.382925249575155,5.0,0.3829252495751554,Accept,1,0.6331423770729745,1.584070987137308
human_single,198,jLO4pSi5Pt,4.0,4.1166404954292055,5.0,0.8833595045707945,Accept,1,0.6331423770729745,1.584070987137308
human_single,198,jLO4pSi5Pt,6.0,5.382925249575155,5.0,0.3829252495751554,Accept,1,0.6331423770729745,1.584070987137308
human_single,199,4Mvdn1m861,2.0,2.852058595149824,3.5,0.6479414048501759,Reject,0,0.6330269834475469,1.5860046282547302
human_single,199,4Mvdn1m861,4.0,4.118112562044918,3.5,0.6181125620449182,Reject,0,0.6330269834475469,1.5860046282547302
human_single,199,4Mvdn1m861,4.0,4.118112562044918,3.5,0.6181125620449182,Reject,0,0.6330269834475469,1.5860046282547302
human_single,199,4Mvdn1m861,4.0,4.118112562044918,3.5,0.6181125620449182,Reject,0,0.6330269834475469,1.5860046282547302
human_single,200,iDki7djO2K,4.0,4.117675780875619,4.0,0.11767578087561859,Reject,0,0.6328970571886039,1.5860875521212026
human_single,200,iDki7djO2K,4.0,4.117675780875619,4.0,0.11767578087561859,Reject,0,0.6328970571886039,1.5860875521212026
human_single,200,iDki7djO2K,4.0,4.117675780875619,4.0,0.11767578087561859,Reject,0,0.6328970571886039,1.5860875521212026
human_single,200,iDki7djO2K,4.0,4.117675780875619,4.0,0.11767578087561859,Reject,0,0.6328970571886039,1.5860875521212026
human_single,201,ngfIm9aPsH,4.0,4.116239967842096,5.5,1.3837600321579044,Accept,1,0.6328968916259936,1.584652401338121
human_single,201,ngfIm9aPsH,6.0,5.382033751094083,5.5,0.11796624890591723,Accept,1,0.6328968916259936,1.584652401338121
human_single,201,ngfIm9aPsH,6.0,5.382033751094083,5.5,0.11796624890591723,Accept,1,0.6328968916259936,1.584652401338121
human_single,201,ngfIm9aPsH,6.0,5.382033751094083,5.5,0.11796624890591723,Accept,1,0.6328968916259936,1.584652401338121
human_single,202,5DpzzTPnJZ,6.0,5.382925249575155,5.0,0.3829252495751554,Accept,1,0.6331423770729745,1.584070987137308
human_single,202,5DpzzTPnJZ,4.0,4.1166404954292055,5.0,0.8833595045707945,Accept,1,0.6331423770729745,1.584070987137308
human_single,202,5DpzzTPnJZ,4.0,4.1166404954292055,5.0,0.8833595045707945,Accept,1,0.6331423770729745,1.584070987137308
human_single,202,5DpzzTPnJZ,6.0,5.382925249575155,5.0,0.3829252495751554,Accept,1,0.6331423770729745,1.584070987137308
human_single,203,RDAhLHEHDm,8.0,6.644630306982826,6.5,0.14463030698282608,Accept,1,0.6322891565107279,1.5863170548970031
human_single,203,RDAhLHEHDm,6.0,5.38005199396137,6.5,1.11994800603863,Accept,1,0.6322891565107279,1.5863170548970031
human_single,203,RDAhLHEHDm,6.0,5.38005199396137,6.5,1.11994800603863,Accept,1,0.6322891565107279,1.5863170548970031
human_single,203,RDAhLHEHDm,6.0,5.38005199396137,6.5,1.11994800603863,Accept,1,0.6322891565107279,1.5863170548970031
human_single,204,Y9TgNFsNyP,6.0,5.383079934993607,5.5,0.11692006500639263,Reject,0,0.6335184431759125,1.5819692759381316
human_single,204,Y9TgNFsNyP,4.0,4.116043048641782,5.5,1.3839569513582184,Reject,0,0.6335184431759125,1.5819692759381316
human_single,204,Y9TgNFsNyP,4.0,4.116043048641782,5.5,1.3839569513582184,Reject,0,0.6335184431759125,1.5819692759381316
human_single,204,Y9TgNFsNyP,8.0,6.650116821345432,5.5,1.1501168213454322,Reject,0,0.6335184431759125,1.5819692759381316
